"...1","trainId","num_key_cars","num_hazard_shipments"
122355,639348,22,60
122359,639413,0,94
122361,639426,1,72
122362,639429,2,42
122366,639439,2,220
122368,639456,0,406
122373,639487,0,239
122374,639488,0,73
122377,639500,0,35
122380,639519,6,6
122381,639524,0,115
122382,639526,0,37
122386,639547,0,212
122388,639564,0,24
122390,639573,0,20
122391,639581,0,47
122397,639613,10,83
122398,639629,0,51
122403,639670,0,30
122406,639687,0,59
122407,639692,0,390
122408,639700,0,53
122416,639744,0,118
122418,639759,4,52
122423,639771,0,26
122443,639854,0,157
122450,639887,0,510
122451,639888,0,36
122452,639889,0,37
122453,639890,7,42
122457,639907,0,159
122460,639917,39,143
122461,639921,1,145
122463,639961,13,36
122469,639987,3,82
122473,640001,20,20
122476,640015,0,23
122477,640019,0,698
122479,640026,5,26
122483,640044,0,64
122490,640069,15,173
122493,640079,0,26
122494,640084,0,28
122499,640102,0,42
122501,640108,0,29
122505,640129,0,61
122506,640131,0,124
122508,640140,10,29
122509,640144,0,61
122512,640157,0,34
122514,640162,0,34
122515,640163,0,29
122516,640168,0,40
122521,640182,15,16
122524,640201,0,173
122527,640208,3,20
122532,640216,0,40
122540,640247,0,41
122547,640267,0,20
122548,640268,0,108
122550,640272,0,51
122551,640274,0,165
122555,640294,1,22
122558,640305,44,483
122559,640308,0,99
122567,640340,0,20
122572,640347,0,169
122573,640355,0,27
122575,640358,0,48
122582,640379,0,67
122584,640382,0,27
122595,640411,12,28
122597,640418,0,56
122601,640433,0,36
122602,640434,0,42
122603,640436,0,98
122604,640439,0,60
122607,640450,9,30
122614,640478,0,506
122621,640501,0,24
122624,640522,0,304
122625,640523,2,40
122635,640576,0,96
122636,640578,0,102
122639,640600,14,14
122642,640614,3,40
122647,640628,0,94
122648,640642,0,39
122650,640645,0,29
122651,640647,16,389
122652,640648,0,136
122660,640668,2,73
122665,640683,133,145
122666,640684,0,30
122671,640695,0,172
122674,640710,0,52
122683,640767,0,218
122687,640779,0,208
122688,640780,0,125
122701,640831,0,75
122704,640845,0,46
122705,640848,0,62
122706,640851,0,77
122707,640853,0,30
122713,640870,0,176
122714,640876,0,29
122718,640895,0,316
122724,640921,31,46
122725,640922,7,10
122731,640940,0,32
122735,640950,14,23
122742,640973,4,82
122744,641002,0,43
122751,641017,0,44
122752,641022,5,79
122754,641025,0,59
122756,641028,0,111
122758,641030,0,21
122759,641033,0,22
122760,641035,0,26
122762,641041,0,52
122765,641046,0,24
122767,641051,0,248
122770,641058,0,259
122776,641081,4,95
122782,641099,0,21
122788,641129,3,34
122795,641157,0,22
122804,641214,1,36
122810,641234,0,31
122811,641238,0,38
122815,641273,0,66
122817,641279,0,113
122821,641301,0,236
122827,641331,0,34
122832,641358,0,139
122833,641359,0,28
122834,641363,0,34
122846,641421,6,6
122848,641427,0,62
122850,641429,5,29
122852,641437,0,27
122858,641458,0,150
122861,641466,0,45
122866,641487,0,25
122867,641501,0,23
122870,641508,0,26
122875,641515,0,78
122883,641532,0,23
122891,641567,1,60
122893,641577,0,48
122895,641590,1,22
122897,641599,0,24
122898,641605,0,152
122901,641617,0,20
122902,641619,0,117
122907,641637,34,56
122908,641638,0,34
122912,641643,0,54
122913,641644,65,101
122916,641653,0,38
122923,641679,0,494
122927,641691,0,77
122928,641695,0,49
122933,641708,0,24
122935,641711,0,24
122936,641712,0,36
122946,641737,0,31
122958,641770,0,21
122959,641771,0,46
122964,641787,0,56
122971,641804,0,257
122978,641819,0,245
122982,641827,24,130
122986,641842,0,39
122988,641845,0,41
122991,641856,0,55
122992,641857,0,20
122993,641863,7,15
122995,641867,0,35
123008,641894,0,21
123010,641897,0,1099
123012,641902,20,20
123016,641917,0,64
123017,641919,0,56
123022,641941,0,24
123028,641960,0,59
123033,641977,4,57
123035,641983,0,35
123037,641992,0,330
123040,641999,0,27
123046,642017,0,46
123053,642035,0,116
123059,642052,0,40
123062,642064,0,28
123064,642068,0,21
123075,642093,1,37
123078,642099,0,41
123080,642102,0,71
123081,642108,0,47
123082,642110,0,37
123083,642113,0,31
123092,642156,18,31
123097,642179,0,28
123100,642186,12,54
123107,642197,0,98
123118,642236,31,49
123120,642246,2,25
123121,642249,0,250
123124,642259,0,110
123128,642276,0,101
123129,642277,0,324
123135,642300,0,53
123145,642331,4,47
123148,642343,22,44
123153,642366,0,67
123158,642377,0,79
123160,642388,0,94
123162,642395,45,102
123164,642401,0,34
123167,642417,0,320
123168,642425,0,75
123170,642432,0,35
123177,642454,12,182
123180,642464,3,402
123181,642466,0,28
123184,642474,1,53
123185,642475,2,20
123191,642511,2,124
123201,642541,0,32
123204,642545,0,203
123212,642575,0,39
123213,642579,0,195
123214,642586,8,40
123215,642587,2,235
123217,642592,1,106
123224,642613,0,20
123226,642623,0,57
123233,642639,0,67
123236,642645,0,35
123237,642647,0,136
123239,642667,0,90
123242,642671,0,37
123245,642681,0,235
123246,642684,0,34
123249,642705,0,29
123257,642741,0,94
123258,642744,0,49
123259,642746,10,49
123262,642770,0,52
123264,642772,5,82
123272,642829,0,103
123276,642848,12,34
123279,642862,23,170
123280,642869,0,433
123285,642879,0,21
123290,642898,22,22
123293,642907,0,69
123296,642925,1,105
123305,642957,0,41
123306,642958,0,20
123308,642966,0,52
123312,642984,0,661
123314,642993,0,20
123316,642998,0,23
123320,643009,0,46
123322,643016,0,38
123325,643022,0,26
123327,643026,0,21
123333,643055,0,48
123334,643057,0,26
123335,643060,28,49
123336,643062,0,46
123340,643080,0,35
123342,643096,6,24
123347,643108,0,31
123353,643122,0,64
123359,643133,1,155
123361,643135,1,54
123364,643142,1,132
123372,643153,0,36
123373,643157,0,88
123374,643163,0,79
123375,643165,21,54
123376,643169,0,84
123378,643172,7,16
123381,643181,0,135
123389,643200,44,80
123395,643216,0,77
123406,643230,0,42
123407,643239,0,61
123408,643241,0,43
123411,643246,0,74
123414,643262,0,42
123415,643265,0,50
123420,643283,0,28
123425,643292,12,16
123426,643293,0,32
123437,643318,0,30
123438,643324,0,22
123445,643339,0,46
123448,643346,0,112
123453,643356,0,20
123459,643370,1,525
123460,643371,0,29
123462,643378,4,24
123467,643398,2,76
123474,643410,0,334
123478,643416,0,21
123480,643427,0,860
123482,643430,0,40
123487,643439,0,21
123488,643443,0,54
123493,643453,0,21
123495,643459,0,392
123500,643470,2,25
123502,643491,0,55
123509,643509,0,40
123510,643511,0,53
123515,643524,0,33
123517,643530,0,44
123522,643543,10,59
123527,643568,0,28
123528,643571,28,106
123543,643610,2,23
123544,643622,0,330
123551,643641,38,224
123553,643645,14,24
123556,643650,0,29
123565,643691,0,118
123567,643695,8,38
123571,643710,0,311
123576,643730,0,29
123577,643738,0,230
123578,643739,0,26
123580,643745,0,216
123581,643746,0,57
123590,643772,0,67
123592,643781,0,34
123594,643783,0,25
123596,643790,0,523
123601,643802,12,80
123602,643808,0,118
123607,643824,0,75
123608,643827,1,32
123610,643837,0,63
123612,643841,0,51
123614,643850,0,25
123615,643852,0,23
123617,643860,0,67
123622,643881,20,36
123626,643896,0,31
123627,643898,0,38
123635,643917,0,59
123640,643928,0,756
123643,643932,0,20
123647,643938,0,433
123650,643951,0,27
123651,643953,0,70
123656,643978,0,20
123667,644016,0,95
123670,644026,0,503
123673,644035,0,32
123677,644049,0,31
123678,644050,8,14
123683,644068,0,518
123685,644074,6,22
123688,644091,2,147
123690,644097,0,21
123693,644107,0,38
123694,644110,0,207
123695,644117,7,198
123697,644122,0,113
123698,644126,2,64
123701,644142,7,8
123706,644156,0,317
123710,644170,1,102
123713,644176,0,25
123714,644184,0,31
123719,644199,0,73
123724,644214,7,29
123725,644224,0,29
123726,644228,0,48
123727,644233,0,48
123729,644237,1,24
123735,644265,0,21
123736,644269,1,460
123743,644297,5,27
123744,644299,0,287
123745,644300,0,31
123748,644306,0,24
123751,644319,1,333
123757,644358,0,178
123759,644363,1,27
123760,644369,0,34
123763,644387,0,108
123769,644422,0,74
123774,644433,0,20
123784,644483,0,30
123785,644484,11,22
123791,644496,0,201
123796,644510,1,23
123801,644520,0,71
123805,644526,0,29
123806,644527,0,41
123812,644536,1,22
123818,644550,0,56
123819,644551,1,31
123825,644565,0,72
123827,644570,0,76
123829,644572,10,46
123831,644576,0,50
123840,644599,1,139
123845,644614,0,22
123848,644621,0,76
123849,644622,0,50
123856,644645,0,24
123857,644647,0,58
123866,644683,0,320
123879,644728,0,30
123882,644746,0,26
123883,644750,0,30
123884,644751,0,22
123888,644772,18,64
123898,644816,0,26
123899,644819,29,260
123905,644831,0,51
123907,644837,0,335
123909,644842,0,20
123914,644864,3,394
123919,644877,0,152
123923,644882,0,240
123925,644891,0,326
123936,644933,0,46
123939,644936,0,106
123940,644941,0,67
123941,644950,0,106
123948,644989,0,112
123952,645006,0,32
123961,645060,0,69
123962,645064,22,35
123967,645080,0,21
123973,645118,0,25
123978,645146,51,266
123979,645152,67,208
123984,645182,0,53
123985,645187,0,30
123992,645205,0,95
123998,645220,1,24
123999,645221,3,58
124007,645255,0,38
124014,645277,0,42
124037,645355,0,85
124038,645356,0,60
124045,645366,0,42
124053,645387,0,78
124055,645395,5,10
124056,645397,0,75
124060,645412,0,43
124062,645424,0,24
124067,645445,0,38
124068,645447,0,104
124073,645470,0,26
124075,645488,0,33
124077,645490,0,105
124078,645492,0,81
124084,645515,0,38
124091,645539,0,228
124093,645544,0,23
124097,645553,12,19
124105,645586,4,37
124111,645597,19,32
124113,645601,0,207
124115,645604,0,33
124118,645609,21,30
124120,645615,4,25
124121,645617,18,43
124125,645623,0,90
124127,645626,0,104
124128,645627,0,46
124129,645628,2,58
124130,645629,0,61
124131,645632,0,68
124138,645657,4,98
124140,645668,0,22
124141,645673,0,81
124145,645681,0,99
124154,645697,16,142
124164,645737,0,31
124168,645750,33,106
124172,645767,1,44
124176,645780,0,66
124179,645786,0,662
124182,645804,0,56
124183,645805,0,58
124185,645808,0,24
124187,645810,5,5
124188,645812,0,43
124189,645816,0,20
124190,645820,0,26
124198,645857,0,98
124199,645863,0,25
124200,645881,0,103
124202,645905,0,687
124204,645909,5,83
124205,645911,11,19
124207,645914,15,59
124209,645924,0,22
124218,645943,0,52
124221,645947,0,221
124226,645961,0,103
124228,645967,0,211
124231,645975,0,34
124236,645985,0,30
124242,646007,0,25
124246,646019,0,84
124250,646031,2,55
124254,646048,3,23
124255,646053,0,160
124258,646061,0,135
124266,646104,0,97
124287,646145,0,29
124291,646166,0,30
124292,646168,5,12
124295,646184,8,14
124296,646188,0,26
124300,646198,0,22
124302,646201,0,22
124310,646226,10,19
124311,646227,0,142
124315,646246,31,41
124316,646249,0,83
124320,646269,21,41
124321,646270,0,45
124328,646284,0,74
124336,646309,0,35
124343,646337,0,97
124347,646350,0,62
124351,646360,13,13
124355,646380,0,24
124358,646388,0,23
124361,646401,17,196
124365,646411,0,29
124368,646438,6,14
124370,646458,0,82
124375,646486,3,73
124380,646516,0,115
124394,646568,0,69
124395,646576,8,24
124396,646582,6,14
124405,646618,0,32
124406,646624,0,86
124410,646630,7,161
124413,646654,0,154
124414,646661,0,66
124417,646669,9,93
124422,646695,0,39
124423,646696,0,31
124424,646697,0,52
124425,646699,0,27
124429,646726,0,56
124436,646746,0,189
124444,646769,0,80
124450,646783,0,22
124459,646812,48,53
124461,646820,0,61
124472,646857,0,483
124474,646865,0,139
124475,646868,0,60
124476,646880,0,32
124480,646891,0,46
124482,646895,0,70
124490,646915,10,11
124492,646917,0,27
124502,646951,0,27
124509,646961,1,94
124510,646964,1,57
124514,646970,0,286
124518,646980,0,50
124519,646981,4,66
124522,646985,7,22
124528,646996,0,38
124532,647016,4,37
124536,647023,3,283
124539,647029,2,45
124540,647031,0,153
124542,647033,0,233
124553,647066,0,87
124555,647069,1,97
124559,647078,0,632
124563,647086,0,30
124570,647094,0,43
124575,647106,0,50
124577,647108,0,81
124578,647109,0,78
124579,647111,0,23
124586,647121,0,24
124603,647151,0,26
124605,647162,0,29
124606,647163,0,109
124610,647176,0,81
124611,647178,0,21
124612,647181,0,27
124613,647183,0,21
124625,647213,0,83
124629,647232,0,20
124636,647266,33,46
124639,647273,2,99
124640,647274,0,61
124648,647305,1,20
124652,647313,17,26
124662,647350,0,22
124665,647361,0,77
124669,647372,0,81
124674,647391,0,68
124677,647396,0,32
124679,647402,0,330
124680,647403,6,63
124681,647419,0,20
124689,647446,0,24
124702,647496,0,43
124705,647502,4,22
124718,647534,0,112
124723,647546,0,47
124729,647564,0,20
124731,647571,0,189
124740,647597,0,56
124742,647618,3,250
124744,647629,0,145
124748,647668,0,772
124751,647677,0,38
124756,647693,0,54
124759,647698,0,125
124769,647773,0,398
124779,647818,0,301
124784,647843,7,90
124790,647859,0,39
124793,647872,0,74
124804,647934,0,98
124808,647952,0,48
124829,648050,0,44
124830,648051,0,135
124837,648069,0,31
124840,648075,0,43
124854,648131,0,198
124866,648178,0,90
124872,648194,2,76
124886,648241,0,324
124902,648286,0,81
124903,648291,1,28
124908,648312,0,67
124909,648314,5,5
124913,648323,0,63
124921,648355,0,60
124923,648363,1,170
124929,648371,0,68
124930,648374,0,59
124934,648384,0,24
124936,648394,0,20
124949,648425,1,142
124950,648426,0,140
124952,648429,0,26
124954,648432,0,498
124956,648434,0,70
124958,648437,0,84
124964,648462,0,25
124966,648478,0,74
124967,648480,0,29
124969,648485,0,26
124971,648487,0,141
124972,648493,0,46
124979,648508,1,83
124982,648512,0,45
124986,648524,0,20
124988,648527,0,116
124994,648551,0,28
124996,648557,9,9
124998,648562,0,24
124999,648567,0,57
125006,648584,14,40
125007,648589,0,92
125009,648594,0,429
125013,648603,0,69
125016,648618,0,69
125017,648619,0,28
125018,648627,0,35
125022,648651,0,46
125023,648653,0,46
125024,648660,0,140
125026,648673,4,77
125032,648702,0,30
125035,648716,0,21
125036,648717,0,21
125045,648759,1,37
125054,648806,0,26
125058,648848,0,33
125062,648859,0,22
125066,648872,0,60
125069,648893,0,62
125071,648906,0,109
125074,648918,0,118
125076,648926,8,91
125078,648934,0,61
125079,648937,0,76
125082,648941,0,241
125087,648979,0,83
125090,648987,0,30
125092,648993,0,224
125094,648999,0,29
125097,649006,45,51
125106,649041,0,112
125107,649043,39,108
125108,649044,0,176
125113,649056,0,338
125119,649072,0,125
125133,649125,0,160
125151,649192,0,37
125154,649215,0,176
125158,649224,8,8
125159,649234,0,118
125162,649261,15,23
125168,649288,0,93
125169,649294,0,109
125173,649312,6,129
125178,649363,4,71
125181,649369,20,116
125187,649404,0,37
125194,649444,0,96
125203,649500,0,32
125210,649579,0,27
125221,649633,0,22
125222,649639,107,160
125227,649648,0,32
125231,649662,0,51
125238,649682,0,154
125244,649699,0,52
125250,649713,0,91
125251,649718,2,23
125258,649752,0,24
125271,649791,0,83
125273,649794,0,131
125274,649805,0,1015
125284,649831,0,44
125291,649866,0,25
125293,649876,0,58
125294,649879,0,608
125295,649889,0,36
125296,649891,0,39
125297,649897,0,23
125301,649912,0,164
125305,649938,0,364
125316,649985,0,21
125319,650010,5,22
125321,650015,0,65
125325,650027,0,50
125336,650082,0,37
125341,650093,0,138
125344,650121,7,21
125347,650133,0,21
125348,650135,0,39
125349,650137,0,45
125356,650168,0,49
125365,650209,1,23
125375,650240,0,60
125381,650249,0,32
125385,650266,0,33
125386,650272,0,47
125392,650286,0,62
125402,650319,0,36
125404,650327,0,30
125406,650339,12,30
125409,650357,0,37
125414,650372,17,51
125420,650384,11,95
125423,650394,0,28
125432,650439,0,463
125434,650447,0,21
125440,650475,0,860
125460,650549,1,26
125462,650551,0,28
125464,650555,4,59
125467,650564,0,86
125468,650586,46,76
125469,650589,13,39
125473,650620,20,22
125476,650630,0,20
125478,650636,3,22
125490,650679,0,26
125493,650692,2,137
125495,650697,0,239
125497,650711,0,74
125500,650732,12,19
125512,650784,1,48
125514,650788,0,22
125518,650803,0,35
125521,650825,0,20
125524,650837,42,72
125525,650843,0,29
125526,650850,0,52
125527,650856,0,33
125528,650858,0,150
125531,650865,28,50
125537,650882,5,17
125539,650894,2,29
125546,650949,0,74
125547,650952,0,40
125558,651003,0,24
125561,651018,0,63
125565,651044,0,21
125574,651085,0,74
125576,651091,6,33
125580,651100,8,51
125583,651128,1,752
125584,651133,33,68
125588,651152,7,19
125589,651154,41,44
125599,651198,0,154
125604,651229,0,65
125605,651231,3,177
125606,651233,8,25
125608,651249,0,82
125612,651273,0,22
125616,651284,0,35
125619,651292,0,25
125620,651302,0,73
125634,651356,4,22
125640,651381,0,90
125644,651395,0,27
125656,651435,0,173
125660,651441,0,26
125669,651476,0,42
125673,651509,0,36
125676,651534,0,46
125678,651536,6,7
125684,651551,5,12
125690,651568,31,206
125692,651572,0,54
125697,651578,0,34
125702,651602,0,125
125704,651610,2,52
125706,651614,15,26
125711,651627,1,124
125712,651630,0,45
125715,651655,29,61
125729,651716,0,67
125730,651723,0,27
125733,651730,10,20
125735,651735,0,20
125737,651738,0,26
125741,651750,0,61
125743,651753,0,21
125755,651793,0,25
125756,651794,0,21
125770,651833,0,40
125776,651848,0,90
125779,651863,0,337
125780,651865,0,207
125785,651874,26,51
125789,651886,0,119
125792,651894,0,72
125793,651896,0,28
125801,651926,0,744
125810,651961,6,85
125813,651968,1,604
125815,651983,0,26
125830,652037,2,24
125831,652048,0,32
125837,652077,9,38
125843,652127,0,81
125848,652147,0,35
125853,652175,0,222
125859,652190,0,30
125861,652199,4,37
125863,652210,0,85
125868,652230,0,21
125877,652289,0,39
125882,652304,0,255
125888,652321,0,36
125890,652326,0,52
125892,652333,0,44
125900,652349,0,22
125902,652365,0,29
125908,652391,0,312
125909,652392,0,161
125910,652395,0,97
125913,652406,6,342
125919,652445,20,42
125922,652456,0,284
125927,652480,0,20
125931,652510,0,256
125935,652525,20,250
125942,652548,4,22
125944,652555,0,40
125945,652558,0,63
125948,652575,0,27
125949,652584,0,25
125951,652588,0,49
125954,652595,12,15
125956,652602,23,27
125957,652604,0,23
125959,652607,0,259
125961,652617,1,589
125964,652624,0,71
125970,652667,0,158
125971,652669,6,19
125980,652706,0,59
125983,652723,8,22
125985,652729,4,95
125993,652772,0,29
125994,652779,0,317
126006,652814,0,88
126010,652825,0,53
126012,652832,8,91
126015,652841,0,59
126016,652842,0,36
126031,652938,0,31
126033,652940,6,9
126034,652945,0,42
126035,652954,0,97
126046,652993,30,78
126052,653016,0,20
126053,653018,8,22
126055,653025,0,173
126064,653050,0,59
126072,653080,0,104
126075,653085,0,41
126076,653086,0,36
126087,653123,0,48
126096,653153,0,105
126097,653157,2,74
126098,653158,0,143
126099,653164,0,21
126103,653177,32,69
126105,653182,0,36
126108,653188,13,162
126114,653205,0,27
126120,653227,10,55
126121,653230,0,165
126123,653237,0,30
126128,653246,2,80
126130,653252,0,20
126133,653265,0,100
126134,653267,0,27
126136,653273,0,33
126138,653281,0,49
126144,653299,1,81
126147,653309,24,29
126152,653329,1,310
126154,653332,1,54
126156,653335,0,49
126159,653348,0,31
126160,653355,0,29
126173,653401,19,103
126176,653411,0,109
126183,653429,0,227
126188,653453,0,32
126198,653497,0,44
126207,653523,0,22
126208,653524,9,27
126214,653543,0,23
126226,653575,0,69
126235,653611,0,26
126238,653619,0,478
126239,653623,0,211
126249,653661,0,222
126252,653671,7,29
126255,653678,13,42
126258,653692,0,217
126262,653707,0,21
126269,653735,0,31
126271,653739,29,53
126283,653775,0,47
126288,653809,0,26
126289,653812,11,25
126295,653854,0,24
126298,653863,0,24
126299,653866,0,26
126300,653868,0,31
126305,653895,0,24
126306,653898,23,38
126311,653916,0,69
126315,653936,0,26
126318,653950,0,26
126322,653997,0,43
126325,654044,12,12
126326,654050,1,417
126331,654093,0,62
126333,654096,0,118
126337,654124,0,43
126338,654125,0,113
126339,654136,1,20
126342,654149,0,761
126350,654187,0,141
126353,654199,0,39
126360,654227,7,8
126362,654235,0,134
126368,654263,1,173
126371,654267,0,57
126376,654282,0,110
126378,654289,0,20
126382,654305,0,22
126386,654325,0,102
126387,654328,0,62
126391,654338,1,31
126393,654342,0,20
126394,654347,0,30
126401,654375,3,100
126403,654380,0,317
126404,654390,0,39
126408,654405,16,19
126410,654411,0,36
126417,654440,0,57
126424,654492,2,80
126429,654524,2,230
126432,654533,0,75
126436,654553,12,54
126439,654557,0,50
126442,654565,0,30
126447,654584,0,205
126450,654598,6,7
126451,654606,0,40
126454,654615,6,14
126459,654637,0,218
126464,654645,15,312
126465,654647,4,136
126467,654653,0,52
126474,654671,0,252
126477,654676,8,8
126481,654687,0,31
126486,654703,2,36
126489,654707,0,21
126495,654726,3,165
126496,654727,0,306
126511,654759,0,94
126515,654766,0,29
126519,654775,0,86
126520,654778,47,49
126523,654785,1,25
126524,654788,0,65
126530,654805,0,39
126538,654825,0,68
126540,654835,0,322
126553,654891,0,28
126562,654919,0,31
126564,654925,0,304
126566,654930,0,35
126569,654954,0,71
126579,654986,0,93
126581,654995,5,141
126582,654997,0,26
126583,655008,0,36
126589,655022,0,278
126590,655024,0,42
126600,655049,0,54
126601,655053,0,213
126605,655082,0,213
126608,655090,0,46
126611,655103,10,17
126612,655111,0,21
126617,655153,0,26
126620,655166,15,106
126623,655189,1,194
126630,655212,0,41
126634,655229,0,85
126638,655248,0,185
126642,655261,0,107
126649,655291,0,98
126651,655300,3,103
126653,655311,0,175
126654,655314,0,320
126655,655315,5,30
126659,655339,0,59
126663,655359,1,76
126664,655360,2,84
126665,655361,0,73
126667,655364,0,51
126671,655376,0,20
126674,655413,19,23
126675,655414,0,25
126678,655421,0,33
126691,655491,0,43
126699,655535,1,82
126700,655536,0,49
126705,655564,4,28
126712,655587,0,36
126719,655607,2,353
126720,655608,0,249
126721,655612,0,165
126724,655624,0,36
126727,655631,0,82
126728,655632,0,108
126734,655649,0,68
126743,655672,79,118
126746,655684,1,426
126754,655706,0,38
126755,655711,5,44
126756,655719,1,35
126757,655722,1,249
126761,655741,10,11
126770,655761,0,56
126785,655795,0,69
126786,655798,1,145
126789,655802,0,232
126790,655803,0,240
126793,655814,0,67
126794,655815,0,28
126806,655843,0,24
126810,655857,19,37
126811,655861,0,26
126812,655863,0,22
126814,655866,1,23
126815,655867,0,214
126816,655869,0,76
126818,655874,0,67
126823,655883,0,30
126825,655889,1,311
126835,655923,0,21
126837,655928,0,340
126839,655940,0,400
126841,655949,0,52
126842,655950,0,49
126843,655951,0,310
126847,655967,0,841
126855,655996,0,35
126856,655999,11,35
126862,656019,0,22
126867,656057,0,32
126871,656075,0,30
126877,656122,1,60
126879,656149,6,180
126884,656193,0,85
126887,656200,0,31
126889,656221,0,23
126891,656235,0,38
126896,656257,0,150
126901,656280,0,152
126902,656285,0,48
126905,656291,0,36
126917,656362,0,52
126919,656382,0,284
126922,656398,0,41
126925,656406,0,274
126931,656429,0,307
126936,656464,10,34
126937,656469,57,60
126947,656488,2,38
126948,656492,6,14
126949,656504,1,72
126952,656514,0,37
126954,656525,4,61
126955,656528,0,117
126963,656555,0,98
126970,656581,0,45
126974,656600,0,218
126977,656613,0,58
126980,656635,23,46
126983,656664,7,81
126985,656674,0,147
126987,656687,0,51
127003,656773,0,107
127006,656790,15,18
127009,656801,0,20
127011,656809,0,28
127012,656815,0,86
127024,656863,0,70
127031,656885,56,431
127032,656886,26,75
127042,656922,1,31
127045,656933,0,52
127050,656952,0,98
127055,656963,0,191
127058,656969,0,88
127059,656973,0,30
127063,656984,32,42
127066,656999,0,24
127075,657031,1,97
127078,657037,0,30
127087,657080,0,67
127095,657105,0,133
127098,657115,0,84
127100,657120,0,38
127105,657149,0,30
127107,657154,0,58
127111,657161,0,23
127115,657172,0,215
127130,657215,4,20
127134,657230,0,45
127135,657232,0,25
127136,657233,0,36
127137,657237,1,24
127139,657244,0,25
127142,657258,0,41
127144,657260,0,25
127145,657263,0,948
127148,657273,3,59
127150,657277,5,17
127158,657296,9,19
127159,657297,4,390
127160,657307,0,175
127162,657309,13,39
127163,657311,0,40
127164,657314,7,12
127167,657321,0,237
127174,657361,0,66
127175,657364,1,115
127177,657368,0,70
127180,657389,0,21
127185,657412,1,22
127198,657492,0,51
127203,657520,0,21
127213,657574,0,62
127214,657576,6,57
127223,657607,0,406
127228,657636,5,7
127229,657644,0,34
127245,657707,0,380
127246,657715,0,41
127251,657742,6,306
127253,657754,0,51
127254,657759,0,200
127255,657761,0,212
127258,657781,0,21
127259,657789,1,129
127262,657800,12,14
127268,657845,0,174
127272,657867,1,21
127275,657888,6,17
127280,657906,0,153
127281,657908,0,115
127283,657926,0,26
127288,657957,0,70
127291,657978,0,21
127299,658006,0,66
127303,658023,0,102
127304,658024,0,28
127305,658026,17,33
127326,658169,0,95
127331,658188,0,35
127332,658204,0,40
127340,658228,0,55
127345,658248,17,37
127346,658255,7,125
127349,658266,0,265
127350,658271,0,25
127368,658374,0,22
127378,658401,0,24
127383,658422,0,698
127386,658427,0,54
127391,658444,1,47
127394,658461,0,102
127402,658481,0,28
127403,658482,0,40
127405,658486,0,31
127411,658511,0,44
127414,658515,18,26
127417,658531,0,44
127422,658540,0,657
127425,658550,1,167
127428,658554,0,38
127429,658558,0,445
127433,658575,0,41
127436,658584,0,46
127449,658627,0,57
127450,658630,2,26
127452,658641,0,22
127454,658644,9,27
127455,658648,0,52
127459,658653,0,134
127468,658683,0,90
127470,658686,10,25
127476,658704,0,63
127479,658707,0,51
127481,658709,0,83
127482,658711,0,24
127486,658721,0,50
127488,658727,0,28
127490,658729,1,26
127491,658730,0,667
127499,658749,0,36
127503,658766,1,37
127506,658777,0,273
127507,658779,0,20
127509,658798,0,23
127511,658801,0,71
127518,658860,0,51
127522,658872,43,74
127523,658874,0,36
127525,658896,0,81
127531,658916,16,57
127533,658929,0,78
127552,659030,0,72
127556,659064,0,20
127557,659068,0,61
127559,659075,0,213
127563,659095,0,33
127565,659100,0,132
127573,659134,0,104
127576,659145,0,51
127582,659163,0,84
127583,659164,0,28
127585,659168,0,33
127586,659170,0,76
127588,659174,0,50
127592,659189,0,72
127593,659198,0,88
127594,659204,0,20
127597,659225,0,263
127605,659254,0,48
127606,659256,0,76
127608,659259,29,60
127609,659262,18,18
127614,659286,0,28
127619,659321,12,53
127621,659335,0,57
127624,659353,0,41
127625,659354,0,23
127628,659367,0,157
127629,659371,0,20
127639,659400,19,24
127652,659476,0,33
127661,659533,28,61
127667,659560,0,122
127669,659567,0,74
127674,659581,0,33
127675,659585,0,27
127677,659598,0,65
127681,659613,0,85
127689,659630,5,7
127694,659654,32,206
127700,659677,0,825
127702,659685,5,11
127718,659787,0,113
127723,659801,0,21
127726,659815,0,29
127733,659840,0,40
127734,659841,0,31
127735,659843,0,22
127744,659868,0,212
127748,659874,0,187
127753,659891,0,33
127754,659893,0,43
127755,659895,22,65
127757,659900,0,31
127759,659908,0,26
127761,659914,0,46
127765,659920,0,74
127770,659937,0,84
127780,659979,0,429
127781,659982,0,38
127783,659987,0,22
127785,659992,0,59
127787,659998,2,910
127795,660014,6,124
127798,660022,0,30
127805,660048,0,37
127809,660064,0,39
127815,660089,0,391
127818,660100,0,51
127819,660106,0,53
127822,660125,0,609
127830,660156,45,79
127832,660160,0,21
127833,660161,0,49
127834,660163,8,88
127836,660171,7,8
127842,660202,0,106
127857,660278,1,38
127862,660315,0,28
127869,660347,0,68
127873,660379,0,54
127879,660409,0,22
127882,660419,0,75
127886,660432,0,300
127892,660463,0,243
127896,660473,0,32
127907,660521,17,291
127913,660536,0,23
127934,660625,0,260
127942,660647,0,45
127955,660698,0,56
127958,660725,0,84
127960,660729,0,20
127965,660744,0,22
127968,660767,0,20
127975,660792,0,22
127979,660810,0,89
127986,660839,0,35
127995,660857,0,58
127997,660861,0,29
127999,660867,0,22
128003,660885,0,71
128008,660909,0,21
128011,660933,0,887
128012,660939,0,42
128016,660950,8,55
128020,660975,0,41
128022,660987,0,50
