"sightingId","trainId","sensorId","detectionTimeUTC","detectionTimeSensorLocal","detectionEndUTC","detectionEndSensorLocal","direction","speedMph","trainType","trainOperator","warnings","issues","lastModified","estGallonageCapacity","estCubicFeetCapacity","estloadLimitTons","estTareWeightTons","estGrossWeightTons","estLengthFeet"
1320628,659613,233,"2024-02-16T08:29:32.795Z","2024-02-16T02:29:32.795-06:00[America/Chicago]",NA,NA,"Eastbound",50.6698142984333,"Manifest","BNSF","[]","[]","2024-02-16T12:16:45.751Z",2551577.89090909,381637.289855072,13155.6626393274,6013.78895722476,19169.4515965522,9267.01752305666
1320656,660064,47,"2024-02-16T08:38:41.876Z","2024-02-16T01:38:41.876-07:00[America/Edmonton]",NA,NA,"Eastbound",53.4486986563124,"Manifest","CN","[]","[]","2024-02-18T08:02:18.720Z",1233448.69565217,327763.294117647,17916.4566272827,5492.71756849876,23409.1741957815,9827.47299658994
1320694,660064,85,"2024-02-16T08:41:41.513Z","2024-02-16T01:41:41.513-07:00[America/Edmonton]",NA,NA,"Eastbound",63.4767904173782,"Manifest","CN","[]","[]","2024-02-18T08:02:18.783Z",1225720,325336.074324324,16640.7721837007,5133.63881410023,21774.4109978009,9136.30243243243
1320766,659979,47,"2024-02-16T09:31:47.495Z","2024-02-16T02:31:47.495-07:00[America/Edmonton]",NA,NA,"Eastbound",51.8159941387665,"Petroleum Unit","CN","[]","[]","2024-02-16T10:05:24.116Z",4699114.2734375,NA,13239.5084528032,6835.89129283856,20075.3997456417,9742.02018229166
1320940,659613,230,"2024-02-16T11:00:33.090Z","2024-02-16T05:00:33.09-06:00[America/Chicago]",NA,NA,"Eastbound",54.2259268816165,"Manifest","BNSF","[]","[]","2024-02-16T12:16:45.864Z",2419901.53846154,376393.53030303,12716.2084769406,5770.54037565962,18486.7488526003,8855.46124708625
1320968,661649,93,"2024-02-16T10:45:31.665Z","2024-02-16T05:45:31.665-05:00[America/Toronto]",NA,NA,"Westbound",50.7576683292958,"Manifest","CPKC","[]","[]","2024-02-18T08:37:55.656Z",392022.857142857,100892.8,5088.01328030972,2565.4624101547,7653.47569046442,4649.73558201058
1321037,661675,125,"2024-02-16T11:20:32.936Z","2024-02-16T05:20:32.936-06:00[America/Winnipeg]",NA,NA,"Eastbound",50.4608623812089,"Manifest","CPKC","[]","[]","2024-02-21T12:26:42.182Z",1525469.70731707,159553.951515152,9418.23737869409,4169.96405084782,13588.2014295419,6847.84228874107
1321087,659613,226,"2024-02-16T12:07:09.050Z","2024-02-16T06:07:09.05-06:00[America/Chicago]",NA,NA,"Eastbound",53.6395751560141,"Manifest","BNSF","[]","[]","2024-02-16T12:16:46.081Z",2371226.49056604,376408.238095238,12496.5482644351,5704.1675217503,18200.7157861854,8745.0468328841
1321134,652525,58,"2024-02-16T12:21:02.178Z","2024-02-16T06:21:02.178-06:00[America/Winnipeg]",NA,NA,"Westbound",50.8819864274339,"Manifest","CPKC","[]","[]","2024-02-19T11:20:32.430Z",751011.428571429,228409.8,7384.82400247548,2648.52208050177,10033.3460829773,4266.80833333333
1321961,658228,179,"2024-02-16T18:41:57.021Z","2024-02-16T12:41:57.021-06:00[America/Regina]",NA,NA,"Westbound",50.8561499028281,"Intermodal","CPKC","[]","[]","2024-02-17T05:44:18.407Z",314211.111111111,58829.7142857143,9259.7923106066,3279.56600722604,12539.3583178326,8563.0469348659
1322009,660409,233,"2024-02-16T19:02:00.325Z","2024-02-16T13:02:00.325-06:00[America/Chicago]",NA,NA,"Eastbound",53.1985633424304,"Manifest","BNSF","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2024-09-25T12:03:03.879Z",1606955.95833333,349495.725490196,13742.1697170346,4743.89826339008,18486.0679804247,8027.89991830065
1322053,659801,226,"2024-02-16T19:33:07.388Z","2024-02-16T13:33:07.388-06:00[America/Chicago]",NA,NA,"Eastbound",53.7446730889333,"Manifest","BNSF","[]","[]","2024-02-16T19:41:22.193Z",424002.666666667,261656.428571429,7096.30487606919,3486.9977435414,10583.3026196106,6142.1164021164
1322394,660861,125,"2024-02-16T21:17:21.381Z","2024-02-16T15:17:21.381-06:00[America/Winnipeg]",NA,NA,"Eastbound",54.2044710168875,"Intermodal","CPKC","[]","[]","2024-02-18T20:01:47.377Z",321415,3281,9843.93019222264,3652.12973405532,13496.059926278,10332.1312335958
1322470,661996,301,"2024-02-16T21:54:47.537Z","2024-02-16T17:54:47.537-04:00[America/Halifax]",NA,NA,"Westbound",51.0367558315176,"Manifest","CN","[]","[]","2024-02-17T23:21:52.941Z",2267515.5483871,196785.5,12662.076185808,6552.98331420089,19215.0595000089,11066.0136051374
1322478,660409,226,"2024-02-16T22:24:25.099Z","2024-02-16T16:24:25.099-06:00[America/Chicago]",NA,NA,"Eastbound",55.7123821845947,"Manifest","BNSF","[]","[]","2024-09-25T12:03:04.111Z",1606955.95833333,349791.058823529,13760.6363633453,4747.43159282858,18508.0679561739,8036.12214052288
1322567,659685,53,"2024-02-16T22:56:43.479Z","2024-02-16T16:56:43.479-06:00[America/Winnipeg]",NA,NA,"Westbound",50.6054349464444,"Manifest","CN","[]","[]","2024-02-16T23:05:38.520Z",1211307.6,212881.727272727,9281.21855707825,3578.83393379554,12860.0524908738,6111.69696969697
1322846,659585,125,"2024-02-17T00:34:42.908Z","2024-02-16T18:34:42.908-06:00[America/Winnipeg]",NA,NA,"Westbound",57.6505911350435,"Intermodal","CPKC","[]","[]","2024-02-18T03:15:30.412Z",327086.222222222,25230,8396.02190189267,3190.73737628202,11586.7592781747,8307.51627529591
1323302,659585,58,"2024-02-17T03:47:12.281Z","2024-02-16T21:47:12.281-06:00[America/Winnipeg]",NA,NA,"Westbound",50.7196442597215,"Intermodal","CPKC","[]","[]","2024-02-18T03:15:30.491Z",361710,40104.6666666667,6925.89095307646,2465.5546268218,9391.44557989826,5851.15866290019
1324026,661392,47,"2024-02-17T11:08:18.470Z","2024-02-17T04:08:18.47-07:00[America/Edmonton]",NA,NA,"Eastbound",54.1012224985876,"Petroleum Unit","CN","[]","[]","2024-02-17T13:46:26.499Z",4916136.43220339,16150,13496.9957153172,7295.22289059012,20792.2186059073,10255.77259887
1324042,661392,85,"2024-02-17T11:11:15.836Z","2024-02-17T04:11:15.836-07:00[America/Edmonton]",NA,NA,"Eastbound",65.7146998771221,"Petroleum Unit","CN","[]","[]","2024-02-17T13:46:26.578Z",5027650.26548673,25840,14056.3057445006,7511.06871160768,21567.3744561083,10532.5265486726
1324149,659585,132,"2024-02-17T12:09:25.681Z","2024-02-17T06:09:25.681-06:00[America/Regina]",NA,NA,"Westbound",52.9255294667321,"Intermodal","CPKC","[]","[]","2024-02-18T03:15:30.695Z",361504,40104.6666666667,6603.71188731442,2376.56154695386,8980.27343426828,5727.14305555556
1324273,660987,79,"2024-02-17T12:34:00.974Z","2024-02-17T07:34:00.974-05:00[America/Toronto]",NA,NA,"Westbound",52.0257931533125,"Manifest","CN","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2024-02-17T21:15:17.770Z",866190,264060.421052632,10919.8836334647,3857.5717246754,14777.4553581401,7282.07032156436
1324572,661538,233,"2024-02-17T15:54:10.769Z","2024-02-17T09:54:10.769-06:00[America/Chicago]",NA,NA,"Eastbound",51.1923847808713,"Manifest","BNSF","[]","[]","2024-02-17T20:02:11.772Z",2978183.25,151754.826923077,13524.775315834,5563.57768130295,19088.352997137,8611.26506410257
1324712,659585,179,"2024-02-17T17:05:55.647Z","2024-02-17T11:05:55.647-06:00[America/Regina]",NA,NA,"Westbound",55.1481923245395,"Intermodal","CPKC","[]","[]","2024-02-18T03:15:30.779Z",362424.222222222,44617,7011.0589382908,2493.5972512773,9504.6561895681,6238.99074074074
1324864,661995,47,"2024-02-17T18:28:26.404Z","2024-02-17T11:28:26.404-07:00[America/Edmonton]",NA,NA,"Eastbound",51.8766711409287,"Manifest","CN","[]","[]","2024-02-17T18:48:29.920Z",1641673.64102564,174593.695652174,8432.15614548807,3362.61290427604,11794.7690497641,5421.22082868822
1324893,661995,85,"2024-02-17T18:31:31.938Z","2024-02-17T11:31:31.938-07:00[America/Edmonton]",NA,NA,"Eastbound",63.8834424353333,"Manifest","CN","[]","[]","2024-02-17T18:48:30.010Z",1687227.56756757,194728.444444444,9190.88266157061,3578.25491450478,12769.1375760754,5788.15665665666
1324897,661538,230,"2024-02-17T18:37:50.597Z","2024-02-17T12:37:50.597-06:00[America/Chicago]",NA,NA,"Eastbound",50.8121955710373,"Manifest","BNSF","[]","[]","2024-02-17T20:02:11.831Z",2919787.5,137409.807692308,13247.4754612486,5465.67506486323,18713.1505261118,8414.03525641026
1325282,663090,194,"2024-02-17T21:44:46.442Z","2024-02-17T16:44:46.442-05:00[America/Toronto]",NA,NA,"Eastbound",68.935802761809,"Manifest","CPKC","[]","[]","2024-02-18T02:04:42.704Z",456715.380952381,335295.10989011,13653.3855150831,5079.78877060944,18733.1742856925,10497.8331873441
1325618,660125,85,"2024-02-18T00:49:15.197Z","2024-02-17T17:49:15.197-07:00[America/Edmonton]",NA,NA,"Eastbound",62.5641728494779,"Petroleum Unit","CN","[]","[]","2024-02-18T03:48:40.889Z",3345376.67088608,12920,8470.34446050424,5120.14055853819,13590.4850190424,7092.82805907173
1325619,660125,47,"2024-02-18T00:46:07.050Z","2024-02-17T17:46:07.05-07:00[America/Edmonton]",NA,NA,"Eastbound",54.1828151037871,"Petroleum Unit","CN","[]","[]","2024-02-18T03:48:40.843Z",2805409.1097561,NA,6722.79015036194,4191.69781846471,10914.4879688266,5827.79979674797
1325904,658711,233,"2024-02-18T03:19:10.716Z","2024-02-17T21:19:10.716-06:00[America/Chicago]",NA,NA,"Eastbound",50.4334827716252,"Manifest","BNSF","[]","[]","2024-02-19T09:26:13.990Z",680533.176470588,275678.11,10779.8891466083,3742.60219801331,14522.4913446216,6473.1669117647
1326273,661640,179,"2024-02-18T06:58:37.208Z","2024-02-18T00:58:37.208-06:00[America/Regina]",NA,NA,"Eastbound",53.6499008763411,"Automotive","CPKC","[]","[]","2024-02-21T13:30:43.659Z",NA,NA,3829.93898808803,5040.4018513109,8870.34083939894,9098.93930041152
1326283,662074,85,"2024-02-18T07:16:20.793Z","2024-02-18T00:16:20.793-07:00[America/Edmonton]",NA,NA,"Eastbound",58.2724546819474,"Petroleum Unit","CN","[]","[]","2024-02-21T16:40:16.973Z",3143987.19767442,25840,8460.36625543032,4913.11900281359,13373.4852582439,6880.36627906976
1326429,662998,47,"2024-02-18T08:36:18.826Z","2024-02-18T01:36:18.826-07:00[America/Edmonton]",NA,NA,"Eastbound",52.4523311344638,"Petroleum Unit","CN","[]","[]","2024-02-18T13:06:01.228Z",5510467.77464789,25621,15678.1594783368,8224.77191964899,23902.9313979858,11573.2494131455
1326441,662998,85,"2024-02-18T08:39:24.797Z","2024-02-18T01:39:24.797-07:00[America/Edmonton]",NA,NA,"Eastbound",57.3644899351187,"Petroleum Unit","CN","[]","[]","2024-02-18T13:06:01.380Z",5869010.49264706,38322,17083.7572713069,8843.99355998145,25927.7508312884,12470.4773284314
1326640,661640,132,"2024-02-18T10:58:10.967Z","2024-02-18T04:58:10.967-06:00[America/Regina]",NA,NA,"Eastbound",54.1855230341183,"Automotive","CPKC","[]","[]","2024-02-21T13:30:43.710Z",NA,NA,3837.70613550333,5039.79505432847,8877.5011898318,9098.97459349593
1327001,662231,53,"2024-02-18T12:16:54.298Z","2024-02-18T06:16:54.298-06:00[America/Winnipeg]",NA,NA,"Westbound",52.6821647334374,"Manifest","CN","[]","[]","2024-02-18T14:44:25.857Z",1357238.25641026,222633.444444444,9548.01340673217,3675.79324157552,13223.8066483077,6053.87464387464
1327311,663096,233,"2024-02-18T17:16:20.983Z","2024-02-18T11:16:20.983-06:00[America/Chicago]",NA,NA,"Eastbound",50.3247632556422,"Petroleum Unit","BNSF","[]","[]","2024-02-18T20:38:38.050Z",4099423.05882353,155866.666666667,17252.057103295,7093.84225039908,24345.899353694,11148.0629084967
1327551,664525,93,"2024-02-18T19:06:15.355Z","2024-02-18T14:06:15.355-05:00[America/Toronto]",NA,NA,"Westbound",51.5864649946378,"Intermodal","CPKC","[]","[]","2024-02-21T07:59:05.989Z",464870,26991,9967.41732329646,3667.54595721931,13634.9632805158,9811.77207001522
1327688,663096,226,"2024-02-18T20:25:34.584Z","2024-02-18T14:25:34.584-06:00[America/Chicago]",NA,NA,"Eastbound",54.732119759661,"Petroleum Unit","BNSF","[]","[]","2024-02-18T20:38:38.327Z",4036377.37815126,157168.666666667,17174.4211384539,7044.34250104169,24218.7636394956,11073.6093837535
1327844,661640,58,"2024-02-18T21:02:25.620Z","2024-02-18T15:02:25.62-06:00[America/Winnipeg]",NA,NA,"Eastbound",50.8080320355898,"Automotive","CPKC","[]","[]","2024-02-21T13:30:43.829Z",NA,NA,3824.6348084486,5043.52126973322,8868.15607818182,9245.30792682926
1328104,669055,193,"2024-02-18T22:54:34.464Z","2024-02-18T17:54:34.464-05:00[America/Toronto]",NA,NA,"Westbound",53.5883067920305,"Intermodal","CPKC","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2024-02-22T20:52:43.532Z",1812191.86956522,88387,13374.7168232949,5598.24924887429,18972.9660721692,11671.1827476673
1328396,661822,93,"2024-02-19T02:01:44.199Z","2024-02-18T21:01:44.199-05:00[America/Toronto]",NA,NA,"Eastbound",52.312382605432,"Intermodal","CPKC","[]","[]","2024-02-20T01:25:50.016Z",412826.909090909,73487.7272727273,11379.0712229446,4072.39629016862,15451.4675131132,10693.7651515151
1328475,664262,132,"2024-02-19T03:03:11.804Z","2024-02-18T21:03:11.804-06:00[America/Regina]",NA,NA,"Westbound",50.4769605311464,"Manifest","CPKC","[]","[]","2024-02-20T12:07:28.165Z",992611.84,147011.950877193,7990.48347269426,3311.52091107357,11302.0043837678,5372.97777777778
1328732,662666,179,"2024-02-19T05:06:07.041Z","2024-02-18T23:06:07.041-06:00[America/Regina]",NA,NA,"Eastbound",58.8815045660597,"Manifest","CPKC","[]","[]","2024-02-19T05:41:23.119Z",717969.28,66603.3846153846,6280.88292265991,2139.60471841067,8420.48764107058,3426.5241025641
1329048,664132,47,"2024-02-19T08:24:05.020Z","2024-02-19T01:24:05.02-07:00[America/Edmonton]",NA,NA,"Eastbound",52.1441211400371,"Manifest","CN","[]","[]","2024-02-19T10:01:10.593Z",3107496.54545455,6094,11604.4576628101,5847.1481000718,17451.6057628819,9384.41477272727
1329183,664132,85,"2024-02-19T08:27:14.383Z","2024-02-19T01:27:14.383-07:00[America/Edmonton]",NA,NA,"Eastbound",55.6256296899861,"Manifest","CN","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2024-02-19T10:01:10.757Z",3133627.51724138,33436,12789.8804335783,6124.12728870858,18914.0077222869,9923.66362889983
1329285,664719,179,"2024-02-19T10:42:19.632Z","2024-02-19T04:42:19.632-06:00[America/Regina]",NA,NA,"Eastbound",53.4897543703679,"Manifest","CPKC","[]","[]","2024-02-20T00:36:23.896Z",1696863.61111111,207702,10333.7097201367,4097.32992790764,14431.0396480444,6970.30416666667
1329605,663941,233,"2024-02-19T13:19:51.887Z","2024-02-19T07:19:51.887-06:00[America/Chicago]",NA,NA,"Eastbound",51.1694340177382,"Manifest","BNSF","[]","[]","2024-09-25T12:23:14.190Z",2656392.375,373518.464285714,17496.0929906288,6932.65128662527,24428.7442772541,11270.84375
1329933,663941,226,"2024-02-19T16:14:00.319Z","2024-02-19T10:14:00.319-06:00[America/Chicago]",NA,NA,"Eastbound",53.6385833864349,"Manifest","BNSF","[]","[]","2024-09-25T12:23:14.406Z",2630951.19402985,467990.844444445,17576.3260731624,6873.56737343151,24449.8934465939,11082.0512852405
1329951,665431,233,"2024-02-19T16:24:46.285Z","2024-02-19T10:24:46.285-06:00[America/Chicago]",NA,NA,"Westbound",50.795775564279,"Manifest","BNSF","[]","[]","2024-02-21T08:00:51.401Z",1271748.85714286,340948.838095238,11415.5817021792,4055.04886340346,15470.6305655827,6984.6492063492
1330141,664081,226,"2024-02-19T18:07:45.627Z","2024-02-19T12:07:45.627-06:00[America/Chicago]",NA,NA,"Eastbound",51.9789336565437,"Manifest","BNSF","[]","[]","2024-02-19T18:15:19.876Z",842334.066666667,334960.430769231,9990.00206482182,3598.53423841998,13588.5363032418,6254.11645299145
1331151,665480,179,"2024-02-20T02:02:19.588Z","2024-02-19T20:02:19.588-06:00[America/Regina]",NA,NA,"Eastbound",55.1317736673499,"Intermodal","CPKC","[]","[]","2024-02-22T12:28:57.265Z",362836.363636364,120019.714285714,10454.0798183315,3614.89428365616,14068.9741019877,9061.51244588745
1331528,665480,132,"2024-02-20T05:11:54.560Z","2024-02-19T23:11:54.56-06:00[America/Regina]",NA,NA,"Eastbound",52.1640764661095,"Intermodal","CPKC","[]","[]","2024-02-22T12:28:57.357Z",423131.333333333,113925.714285714,10499.8883176198,3684.80351395367,14184.6918315735,9125.21356421356
1331555,665444,132,"2024-02-20T05:39:21.500Z","2024-02-19T23:39:21.5-06:00[America/Regina]",NA,NA,"Westbound",56.6815469744423,"Manifest","CPKC","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2024-02-21T14:17:39.283Z",664415.294117647,150877.75,5805.97080588984,2574.29348585427,8380.26429174411,4242.0318627451
1332277,664525,132,"2024-02-20T11:54:36.916Z","2024-02-20T05:54:36.916-06:00[America/Regina]",NA,NA,"Westbound",52.6544514316203,"Intermodal","CPKC","[]","[]","2024-02-21T07:59:10.005Z",913018.421052632,14910,11749.4906156445,4277.20622085587,16026.6968365004,10840.4240740741
1332659,665444,179,"2024-02-20T14:34:03.015Z","2024-02-20T08:34:03.015-06:00[America/Regina]",NA,NA,"Westbound",57.6279259683555,"Manifest","CPKC","[]","[]","2024-02-21T14:17:39.319Z",1093357.34375,143808.666666667,7852.13092783354,3393.88375888049,11246.014686714,6003.69097222222
1332712,666820,234,"2024-02-20T15:01:14.183Z","2024-02-20T09:01:14.183-06:00[America/Chicago]",NA,NA,"Westbound",52.6189923253044,"Manifest","BNSF","[]","[]","2024-02-24T14:40:44.852Z",1130216.62162162,349937.653958944,11469.1492421754,3956.09788215047,15425.2471243259,6826.56749491427
1332717,665118,230,"2024-02-20T15:05:39.998Z","2024-02-20T09:05:39.998-06:00[America/Chicago]",NA,NA,"Eastbound",50.2536375723668,"Manifest","BNSF","[]","[]","2024-02-20T17:00:10.936Z",1963778.23728814,824480.965116279,23569.8398247479,8045.31404247051,31615.1538672184,13801.5484955985
1332926,665118,226,"2024-02-20T16:42:47.193Z","2024-02-20T10:42:47.193-06:00[America/Chicago]",NA,NA,"Eastbound",51.2875684342993,"Manifest","BNSF","[]","[]","2024-02-20T17:00:11.327Z",1963854.91525424,832364.240522876,23567.5415630302,8069.61758088919,31637.1591439193,13759.5820999963
1333088,664525,179,"2024-02-20T17:41:33.766Z","2024-02-20T11:41:33.766-06:00[America/Regina]",NA,NA,"Westbound",52.9058223342264,"Intermodal","CPKC","[]","[]","2024-02-21T07:59:10.079Z",846793.333333333,14910,12003.0924980113,4279.96611547443,16283.0586134857,10966.0972222222
1333639,663557,179,"2024-02-20T21:55:11.942Z","2024-02-20T15:55:11.942-06:00[America/Regina]",NA,NA,"Eastbound",50.1519506894703,"Automotive","CPKC","[]","[]","2024-02-27T18:43:19.945Z",NA,NA,2890.40306387341,3712.77715736041,6603.18022123382,6906.98958333333
1333965,663416,47,"2024-02-21T00:10:52.235Z","2024-02-20T17:10:52.235-07:00[America/Edmonton]",NA,NA,"Eastbound",52.7849688062775,"Manifest","CN","[]","[]","2024-02-21T13:48:08.247Z",1675179.81481482,586134.228571429,18108.9733980459,5667.11309169638,23776.0864897423,10049.1652116402
1333983,663416,85,"2024-02-21T00:13:55.123Z","2024-02-20T17:13:55.123-07:00[America/Edmonton]",NA,NA,"Eastbound",60.2406997520708,"Manifest","CN","[]","[]","2024-02-21T13:48:08.349Z",2127261.5,610981.1,20117.31711015,6448.58932021269,26565.9064303627,11273.3722222222
1334259,663557,132,"2024-02-21T02:30:23.896Z","2024-02-20T20:30:23.896-06:00[America/Regina]",NA,NA,"Eastbound",53.450415727584,"Automotive","CPKC","[]","[]","2024-02-27T18:43:19.972Z",NA,NA,2772.75646736621,3557.60322126768,6330.35968863389,6472.21825396825
1334691,667833,93,"2024-02-21T06:11:47.596Z","2024-02-21T01:11:47.596-05:00[America/Toronto]",NA,NA,"Westbound",51.3482354422442,"Manifest","CPKC","[]","[]","2024-03-02T04:36:41.728Z",1643892.64864865,183353.75,9258.93641538296,4181.97219196279,13440.9086073457,6881.36242492493
1335081,666147,233,"2024-02-21T09:58:44.863Z","2024-02-21T03:58:44.863-06:00[America/Chicago]",NA,NA,"Eastbound",51.7156912793602,"Manifest","BNSF","[]","[]","2024-02-21T12:13:14.738Z",454237.875,201703.25,7170.54234092166,2639.72221275099,9810.26455367266,4868.76256127451
1335186,663001,226,"2024-02-21T10:16:58.291Z","2024-02-21T04:16:58.291-06:00[America/Chicago]",NA,NA,"Eastbound",52.7078133293358,"Manifest","BNSF","[]","[]","2024-02-21T10:48:52Z",3699921.34020619,316866.701149425,19851.2389800034,7560.44457316713,27411.6835531705,11771.2162973496
1335212,667982,234,"2024-02-21T10:58:35.959Z","2024-02-21T04:58:35.959-06:00[America/Chicago]",NA,NA,"Westbound",50.4031155089773,"Manifest","BNSF","[]","[]","2024-02-23T16:52:45.872Z",985310,289915,11158.1252002623,3857.8225331894,15015.9477334518,6906.64880952381
1335320,664803,132,"2024-02-21T11:37:38.469Z","2024-02-21T05:37:38.469-06:00[America/Regina]",NA,NA,"Westbound",53.7906216560173,"Intermodal","CPKC","[]","[]","2024-02-22T01:57:39.003Z",735962.615384615,85430,6915.56424502096,2852.6892730282,9768.25351804916,6001.19945054945
1335366,666147,226,"2024-02-21T12:04:23.723Z","2024-02-21T06:04:23.723-06:00[America/Chicago]",NA,NA,"Eastbound",58.3064211921143,"Manifest","BNSF","[]","[]","2024-02-21T12:13:14.877Z",509700.705882353,189304.659090909,7355.50900423208,2699.1398054539,10054.648809686,5085.92446524064
1335376,666438,47,"2024-02-21T12:03:56.736Z","2024-02-21T05:03:56.736-07:00[America/Edmonton]",NA,NA,"Eastbound",52.6652755333243,"Petroleum Unit","CN","[]","[]","2024-02-21T16:06:21.728Z",5628978.25157233,3230,14855.286455025,8287.4396067925,23142.7260618176,11562.2044025157
1335415,666438,85,"2024-02-21T12:06:58.873Z","2024-02-21T05:06:58.873-07:00[America/Edmonton]",NA,NA,"Eastbound",62.4164632281937,"Petroleum Unit","CN","[]","[]","2024-02-21T16:06:21.800Z",5862735.74025974,41990,16956.6692954694,8960.61057715501,25917.2798726244,12432.5221861472
1335432,663557,58,"2024-02-21T12:14:51.753Z","2024-02-21T06:14:51.753-06:00[America/Winnipeg]",NA,NA,"Eastbound",50.0194217658274,"Automotive","CPKC","[]","[]","2024-02-27T18:43:20.107Z",NA,NA,2937.08803225327,3751.44269013574,6688.53072238902,6847.41931216931
1335801,664803,179,"2024-02-21T14:58:41.778Z","2024-02-21T08:58:41.778-06:00[America/Regina]",NA,NA,"Westbound",55.7350468485213,"Intermodal","CPKC","[]","[]","2024-02-22T01:57:39.057Z",534973.333333333,77665,6741.40889539327,2675.85725445151,9417.26614984478,6224.92120181406
1336191,663557,125,"2024-02-21T17:06:04.137Z","2024-02-21T11:06:04.137-06:00[America/Winnipeg]",NA,NA,"Eastbound",50.6430536691535,"Automotive","CPKC","[]","[]","2024-02-27T18:43:20.153Z",1284541.14285714,NA,5907.05639036533,5509.6966498084,11416.7530401737,9290.39278273809
1336322,666884,125,"2024-02-21T18:19:52.363Z","2024-02-21T12:19:52.363-06:00[America/Winnipeg]",NA,NA,"Eastbound",55.1134591873885,"Intermodal","CPKC","[]","[]","2024-02-23T08:45:55.839Z",63920,NA,7955.39123067511,2741.04697851045,10696.4382091855,8257.91666666667
1336874,666010,125,"2024-02-21T22:29:30.949Z","2024-02-21T16:29:30.949-06:00[America/Winnipeg]",NA,NA,"Westbound",58.0693913757104,"Intermodal","CPKC","[]","[]","2024-02-21T23:16:21.276Z",1327582.94117647,97223.6923076923,11280.5216453891,4517.36748874459,15797.8891341337,10142.7964544431
1337297,665133,47,"2024-02-22T02:04:38.194Z","2024-02-21T19:04:38.194-07:00[America/Edmonton]",NA,NA,"Eastbound",53.7371925334307,"Petroleum Unit","CN","[]","[]","2024-02-22T03:44:45.080Z",3392140.4945055,NA,8253.57771516732,5027.9076444892,13281.4853596565,7004.07326007325
1337300,665133,85,"2024-02-22T02:07:37.941Z","2024-02-21T19:07:37.941-07:00[America/Edmonton]",NA,NA,"Eastbound",64.0623546547634,"Petroleum Unit","CN","[]","[]","2024-02-22T03:44:45.129Z",3288185.2051282,NA,8002.50784540455,4884.47794911365,12886.9857945182,6859.19017094017
1337547,667642,47,"2024-02-22T04:13:39.090Z","2024-02-21T21:13:39.09-07:00[America/Edmonton]",NA,NA,"Eastbound",54.1891369497375,"Petroleum Unit","CN","[]","[]","2024-02-22T06:24:51.381Z",5173555.67857143,19380,13354.6995646659,7898.50915051978,21253.2087151857,10805.0625
1337567,667642,85,"2024-02-22T04:16:35.793Z","2024-02-21T21:16:35.793-07:00[America/Edmonton]",NA,NA,"Eastbound",62.0532618538508,"Petroleum Unit","CN","[]","[]","2024-02-22T06:24:51.499Z",5112849.70338983,25840,13668.2760349874,7873.30615166697,21541.5821866543,10670.6800847458
1337668,666573,53,"2024-02-22T05:09:49.817Z","2024-02-21T23:09:49.817-06:00[America/Winnipeg]",NA,NA,"Westbound",50.7763615199662,"Manifest","CN","[]","[]","2024-02-22T05:27:10.934Z",1249098.17948718,203353.657142857,9896.32257101628,3578.77026753205,13475.0928385483,5995.6916971917
1337696,669248,93,"2024-02-22T05:20:38.648Z","2024-02-22T00:20:38.648-05:00[America/Toronto]",NA,NA,"Westbound",50.1495841790146,"Manifest","CPKC","[]","[]","2024-02-28T09:44:49.288Z",955528.5,178190,8243.33591327017,4101.55047881083,12344.886392081,6926.70416666667
1338194,669055,132,"2024-02-22T09:52:31.957Z","2024-02-22T03:52:31.957-06:00[America/Regina]",NA,NA,"Westbound",52.2193917306814,"Intermodal","CPKC","[]","[]","2024-02-22T20:52:47.241Z",777572.727272727,83632.1818181818,7213.64053316445,2954.63674306784,10168.2772762323,6239.27878787879
1338548,667767,233,"2024-02-22T11:55:50.169Z","2024-02-22T05:55:50.169-06:00[America/Chicago]",NA,NA,"Eastbound",50.1479894162288,"Manifest","BNSF","[]","[]","2024-02-22T15:53:12.376Z",3835030.20833333,381324.222222222,21233.5456217812,8089.00538894615,29322.5510107273,12807.3502314815
1338660,669055,179,"2024-02-22T13:25:34.516Z","2024-02-22T07:25:34.516-06:00[America/Regina]",NA,NA,"Westbound",56.9129523628299,"Intermodal","CPKC","[]","[]","2024-02-22T20:52:47.336Z",765843.047619048,93388.5454545455,7467.91795849904,3015.37005274415,10483.2880112432,6543.05808080808
