"Date & Time","Date","Speed mph","excessSpeed","trainId","Speed Limit","Local Time","Location"
"2025-01-22T15:05:59.758-05:00[America/New_York]",2025-01-22,54.6845845366962,4.6845845366962,1248352,"Minor Violations","10:09 AM","East Palestine, OH"
"2025-01-24T06:03:11.461-05:00[America/New_York]",2025-01-24,5.76063059401396,-44.239369405986,1251328,"Operating Within Limits","01:07 AM","East Palestine, OH"
"2025-01-24T16:54:38.113-05:00[America/New_York]",2025-01-24,56.6521636445457,6.6521636445457,1252537,"Minor Violations","11:58 AM","East Palestine, OH"
"2025-01-24T17:28:50.991-05:00[America/New_York]",2025-01-24,47.0561621528602,-2.9438378471398,1252562,"Operating Within Limits","12:32 PM","East Palestine, OH"
"2025-01-24T20:13:32.172-05:00[America/New_York]",2025-01-24,41.4563522699472,-8.5436477300528,1252829,"Operating Within Limits","15:17 PM","East Palestine, OH"
"2025-01-25T08:16:40.212-05:00[America/New_York]",2025-01-25,59.2099508606734,9.2099508606734,1253730,"Minor Violations","03:20 AM","East Palestine, OH"
"2025-01-25T12:24:12.049-05:00[America/New_York]",2025-01-25,54.4048612530525,4.4048612530525,1254026,"Minor Violations","07:28 AM","East Palestine, OH"
"2025-01-26T07:23:34.17-05:00[America/New_York]",2025-01-26,62.1010532709993,12.1010532709993,1255449,"Severe Violations of Safety Codes","02:27 AM","East Palestine, OH"
"2025-01-26T08:40:23.936-05:00[America/New_York]",2025-01-26,38.1383350490571,-11.8616649509429,1255503,"Operating Within Limits","03:44 AM","East Palestine, OH"
"2025-01-26T14:17:04.334-05:00[America/New_York]",2025-01-26,43.1653435188367,-6.8346564811633,1255835,"Operating Within Limits","09:21 AM","East Palestine, OH"
"2025-01-26T15:39:53.067-05:00[America/New_York]",2025-01-26,46.7516819986717,-3.2483180013283,1255940,"Operating Within Limits","10:43 AM","East Palestine, OH"
"2025-01-27T08:33:54.357-05:00[America/New_York]",2025-01-27,58.1383372931401,8.1383372931401,1257233,"Minor Violations","03:37 AM","East Palestine, OH"
"2025-01-27T09:36:10.062-05:00[America/New_York]",2025-01-27,34.6179737500383,-15.3820262499617,1257264,"Operating Within Limits","04:40 AM","East Palestine, OH"
"2025-01-27T15:11:33.13-05:00[America/New_York]",2025-01-27,41.405584849373,-8.594415150627,1257881,"Operating Within Limits","10:15 AM","East Palestine, OH"
"2025-01-28T11:43:05.644-05:00[America/New_York]",2025-01-28,50.7687398925433,0.768739892543302,1259563,"Minor Violations","06:47 AM","East Palestine, OH"
"2025-01-28T12:46:20.176-05:00[America/New_York]",2025-01-28,60.8249653353232,10.8249653353232,1259631,"Severe Violations of Safety Codes","07:50 AM","East Palestine, OH"
"2025-01-28T14:26:54.507-05:00[America/New_York]",2025-01-28,53.6306466162331,3.6306466162331,1259715,"Minor Violations","09:30 AM","East Palestine, OH"
"2025-01-29T01:34:08.611-05:00[America/New_York]",2025-01-29,55.6189772976242,5.6189772976242,1260744,"Minor Violations","20:38 PM","East Palestine, OH"
"2025-01-29T08:28:24.659-05:00[America/New_York]",2025-01-29,44.3558008337159,-5.6441991662841,1261193,"Operating Within Limits","03:32 AM","East Palestine, OH"
"2025-01-29T12:26:46.044-05:00[America/New_York]",2025-01-29,43.4046604959903,-6.5953395040097,1261585,"Operating Within Limits","07:30 AM","East Palestine, OH"
"2025-01-29T14:47:46.383-05:00[America/New_York]",2025-01-29,33.8891747968713,-16.1108252031287,1261737,"Operating Within Limits","09:51 AM","East Palestine, OH"
"2025-01-30T06:10:30.875-05:00[America/New_York]",2025-01-30,51.7768865605058,1.7768865605058,1263287,"Minor Violations","01:14 AM","East Palestine, OH"
"2025-01-30T16:05:17.063-05:00[America/New_York]",2025-01-30,38.3121046868246,-11.6878953131754,1264146,"Operating Within Limits","11:09 AM","East Palestine, OH"
"2025-01-31T01:43:42.38-05:00[America/New_York]",2025-01-31,51.9324637912327,1.9324637912327,1265028,"Minor Violations","20:47 PM","East Palestine, OH"
"2025-01-31T05:35:00.419-05:00[America/New_York]",2025-01-31,47.7885758560049,-2.2114241439951,1265289,"Operating Within Limits","00:38 AM","East Palestine, OH"
"2025-01-31T06:12:25.173-05:00[America/New_York]",2025-01-31,57.5919476208318,7.5919476208318,1265360,"Minor Violations","01:16 AM","East Palestine, OH"
"2025-01-31T10:03:23.014-05:00[America/New_York]",2025-01-31,46.5784969859946,-3.4215030140054,1265687,"Operating Within Limits","05:07 AM","East Palestine, OH"
"2025-02-01T07:18:15.497-05:00[America/New_York]",2025-02-01,59.1429175344076,9.1429175344076,1267495,"Minor Violations","02:22 AM","East Palestine, OH"
"2025-02-01T14:15:21.459-05:00[America/New_York]",2025-02-01,42.6279104619451,-7.3720895380549,1268033,"Operating Within Limits","09:19 AM","East Palestine, OH"
"2025-02-01T23:28:22.352-05:00[America/New_York]",2025-02-01,43.1460859438807,-6.8539140561193,1268702,"Operating Within Limits","18:32 PM","East Palestine, OH"
"2025-02-02T00:20:28.497-05:00[America/New_York]",2025-02-02,60.6066199627797,10.6066199627797,1268776,"Severe Violations of Safety Codes","19:24 PM","East Palestine, OH"
"2025-02-02T02:33:33.583-05:00[America/New_York]",2025-02-02,37.5445192980008,-12.4554807019992,1268818,"Operating Within Limits","21:37 PM","East Palestine, OH"
"2025-02-02T11:07:19.805-05:00[America/New_York]",2025-02-02,48.4312747843563,-1.5687252156437,1269625,"Operating Within Limits","06:11 AM","East Palestine, OH"
"2025-02-02T18:16:44.749-05:00[America/New_York]",2025-02-02,54.1203685236466,4.1203685236466,1270240,"Minor Violations","13:20 PM","East Palestine, OH"
"2025-02-04T05:10:53.843-05:00[America/New_York]",2025-02-04,61.0230906945337,11.0230906945337,1273042,"Severe Violations of Safety Codes","00:14 AM","East Palestine, OH"
"2025-02-04T16:40:10.374-05:00[America/New_York]",2025-02-04,43.5818208627674,-6.4181791372326,1273998,"Operating Within Limits","11:44 AM","East Palestine, OH"
"2025-02-04T17:32:33.815-05:00[America/New_York]",2025-02-04,46.2757369980881,-3.7242630019119,1274113,"Operating Within Limits","12:36 PM","East Palestine, OH"
"2025-02-05T06:44:20.592-05:00[America/New_York]",2025-02-05,47.8332343597073,-2.1667656402927,1275174,"Operating Within Limits","01:48 AM","East Palestine, OH"
"2025-02-05T07:54:59.413-05:00[America/New_York]",2025-02-05,45.3111498013738,-4.6888501986262,1275230,"Operating Within Limits","02:58 AM","East Palestine, OH"
"2025-02-05T23:38:59.521-05:00[America/New_York]",2025-02-05,64.4292612245353,14.4292612245353,1276845,"Severe Violations of Safety Codes","18:42 PM","East Palestine, OH"
"2025-02-06T00:56:04.747-05:00[America/New_York]",2025-02-06,60.3515564669149,10.3515564669149,1276938,"Severe Violations of Safety Codes","20:00 PM","East Palestine, OH"
"2025-02-06T08:51:45.795-05:00[America/New_York]",2025-02-06,21.7253852001014,-28.2746147998986,1277551,"Operating Within Limits","03:55 AM","East Palestine, OH"
"2025-02-06T11:23:14-05:00[America/New_York]",2025-02-06,54.2339507821025,4.2339507821025,1277874,"Minor Violations",NA,"East Palestine, OH"
"2025-02-07T11:50:08.7-05:00[America/New_York]",2025-02-07,62.9773241570473,12.9773241570473,1280095,"Severe Violations of Safety Codes","06:54 AM","East Palestine, OH"
"2025-02-08T02:27:07.812-05:00[America/New_York]",2025-02-08,36.454483001494,-13.545516998506,1281364,"Operating Within Limits","21:31 PM","East Palestine, OH"
"2025-02-08T09:53:46.101-05:00[America/New_York]",2025-02-08,35.783854554309,-14.216145445691,1281824,"Operating Within Limits","04:57 AM","East Palestine, OH"
"2025-02-08T15:24:37.158-05:00[America/New_York]",2025-02-08,51.4515414756241,1.4515414756241,1282279,"Minor Violations","10:28 AM","East Palestine, OH"
"2025-02-09T16:30:15.753-05:00[America/New_York]",2025-02-09,43.5938472029554,-6.4061527970446,1284097,"Operating Within Limits","11:34 AM","East Palestine, OH"
"2025-02-10T05:13:03.301-05:00[America/New_York]",2025-02-10,36.6522752191795,-13.3477247808205,1285043,"Operating Within Limits","00:17 AM","East Palestine, OH"
"2025-02-10T12:41:00.477-05:00[America/New_York]",2025-02-10,39.7137949724465,-10.2862050275535,1285653,"Operating Within Limits","07:44 AM","East Palestine, OH"
"2025-02-10T15:31:23.54-05:00[America/New_York]",2025-02-10,34.2848019219492,-15.7151980780508,1285871,"Operating Within Limits","10:35 AM","East Palestine, OH"
"2025-02-10T20:49:59.846-05:00[America/New_York]",2025-02-10,61.9459693492266,11.9459693492266,1286468,"Severe Violations of Safety Codes","15:53 PM","East Palestine, OH"
"2025-02-11T06:21:46.245-05:00[America/New_York]",2025-02-11,55.7576376318958,5.7576376318958,1287118,"Minor Violations","01:25 AM","East Palestine, OH"
"2025-02-11T09:30:37.919-05:00[America/New_York]",2025-02-11,43.6291540001398,-6.3708459998602,1287366,"Operating Within Limits","04:34 AM","East Palestine, OH"
"2025-02-12T17:30:17.519-05:00[America/New_York]",2025-02-12,51.1457100284589,1.1457100284589,1290241,"Minor Violations","12:34 PM","East Palestine, OH"
"2025-02-13T00:35:02.896-05:00[America/New_York]",2025-02-13,41.9933215546035,-8.0066784453965,1290791,"Operating Within Limits","19:39 PM","East Palestine, OH"
"2025-02-13T06:27:24.89-05:00[America/New_York]",2025-02-13,70.3180253266786,20.3180253266786,1291157,"Severe Violations of Safety Codes","01:31 AM","East Palestine, OH"
"2025-02-13T15:58:34.379-05:00[America/New_York]",2025-02-13,46.5062808482293,-3.4937191517707,1291951,"Operating Within Limits","11:02 AM","East Palestine, OH"
"2025-02-13T20:21:52.372-05:00[America/New_York]",2025-02-13,60.7035285901823,10.7035285901823,1292408,"Severe Violations of Safety Codes","15:25 PM","East Palestine, OH"
"2025-02-14T07:14:04.092-05:00[America/New_York]",2025-02-14,53.7265527461189,3.7265527461189,1293295,"Minor Violations","02:18 AM","East Palestine, OH"
"2025-02-14T07:41:55.531-05:00[America/New_York]",2025-02-14,47.1972404622219,-2.8027595377781,1293330,"Operating Within Limits","02:45 AM","East Palestine, OH"
"2025-02-14T18:53:44.876-05:00[America/New_York]",2025-02-14,42.9681590270128,-7.0318409729872,1294308,"Operating Within Limits","13:57 PM","East Palestine, OH"
"2025-02-15T00:45:16.705-05:00[America/New_York]",2025-02-15,39.1420876388266,-10.8579123611734,1294833,"Operating Within Limits","19:49 PM","East Palestine, OH"
"2025-02-16T00:51:17.467-05:00[America/New_York]",2025-02-16,11.8515370481939,-38.1484629518061,1296338,"Operating Within Limits","19:55 PM","East Palestine, OH"
"2025-02-16T14:09:36.979-05:00[America/New_York]",2025-02-16,43.5773654272988,-6.4226345727012,1297438,"Operating Within Limits","09:13 AM","East Palestine, OH"
"2025-02-16T16:10:30.343-05:00[America/New_York]",2025-02-16,49.1647049688289,-0.8352950311711,1297561,"Operating Within Limits","11:14 AM","East Palestine, OH"
"2025-02-17T00:21:20.878-05:00[America/New_York]",2025-02-17,30.7297329669384,-19.2702670330616,1298145,"Operating Within Limits","19:25 PM","East Palestine, OH"
"2025-02-17T09:19:35.181-05:00[America/New_York]",2025-02-17,58.523708006292,8.523708006292,1298687,"Minor Violations","04:23 AM","East Palestine, OH"
"2025-02-17T10:37:25.439-05:00[America/New_York]",2025-02-17,39.5127812808834,-10.4872187191166,1298752,"Operating Within Limits","05:41 AM","East Palestine, OH"
"2025-02-17T16:29:05.949-05:00[America/New_York]",2025-02-17,26.8083688066588,-23.1916311933412,1299231,"Operating Within Limits","11:33 AM","East Palestine, OH"
"2025-02-17T18:12:02.011-05:00[America/New_York]",2025-02-17,57.6366816660457,7.6366816660457,1299359,"Minor Violations","13:16 PM","East Palestine, OH"
"2025-02-17T23:08:13.781-05:00[America/New_York]",2025-02-17,40.2043775515178,-9.7956224484822,1299762,"Operating Within Limits","18:12 PM","East Palestine, OH"
"2025-02-18T12:26:00.107-05:00[America/New_York]",2025-02-18,50.316619909888,0.316619909887997,1300658,"Minor Violations","07:29 AM","East Palestine, OH"
"2025-02-18T19:44:15.168-05:00[America/New_York]",2025-02-18,18.6866520424288,-31.3133479575712,1301260,"Operating Within Limits","14:48 PM","East Palestine, OH"
"2025-02-19T02:43:58.581-05:00[America/New_York]",2025-02-19,56.8447141213317,6.8447141213317,1301857,"Minor Violations","21:47 PM","East Palestine, OH"
"2025-02-19T04:51:55.623-05:00[America/New_York]",2025-02-19,60.6309324347403,10.6309324347403,1301997,"Severe Violations of Safety Codes","23:55 PM","East Palestine, OH"
"2025-02-19T07:08:35.561-05:00[America/New_York]",2025-02-19,50.3055764537986,0.305576453798601,1302092,"Minor Violations","02:12 AM","East Palestine, OH"
"2025-02-19T14:10:18.232-05:00[America/New_York]",2025-02-19,41.7304905275131,-8.2695094724869,1302664,"Operating Within Limits","09:14 AM","East Palestine, OH"
"2025-02-20T20:16:10.766-05:00[America/New_York]",2025-02-20,62.1356389407503,12.1356389407503,1305358,"Severe Violations of Safety Codes","15:20 PM","East Palestine, OH"
"2025-02-21T09:57:33.805-05:00[America/New_York]",2025-02-21,44.2363789393074,-5.7636210606926,1306302,"Operating Within Limits","05:01 AM","East Palestine, OH"
"2025-02-21T22:55:38.151-05:00[America/New_York]",2025-02-21,56.8763704774584,6.8763704774584,1307648,"Minor Violations","17:59 PM","East Palestine, OH"
"2025-02-22T00:34:48.461-05:00[America/New_York]",2025-02-22,48.1720616261152,-1.8279383738848,1307784,"Operating Within Limits","19:38 PM","East Palestine, OH"
"2025-02-22T05:04:50.938-05:00[America/New_York]",2025-02-22,54.4669272071466,4.4669272071466,1308133,"Minor Violations","00:08 AM","East Palestine, OH"
"2025-02-22T05:54:16.426-05:00[America/New_York]",2025-02-22,57.4938947780295,7.4938947780295,1308177,"Minor Violations","00:58 AM","East Palestine, OH"
"2025-02-22T13:01:47.665-05:00[America/New_York]",2025-02-22,49.1689367847359,-0.831063215264102,1308659,"Operating Within Limits","08:05 AM","East Palestine, OH"
"2025-02-23T04:32:30.548-05:00[America/New_York]",2025-02-23,58.5871231004572,8.5871231004572,1309908,"Minor Violations","23:36 PM","East Palestine, OH"
"2025-02-23T08:37:56.114-05:00[America/New_York]",2025-02-23,38.9446043502748,-11.0553956497252,1310104,"Operating Within Limits","03:41 AM","East Palestine, OH"
"2025-02-24T11:34:16.357-05:00[America/New_York]",2025-02-24,39.5448988625487,-10.4551011374513,1312146,"Operating Within Limits","06:38 AM","East Palestine, OH"
"2025-02-24T11:47:37.857-05:00[America/New_York]",2025-02-24,45.638479684076,-4.361520315924,1312223,"Operating Within Limits","06:51 AM","East Palestine, OH"
"2025-02-25T23:46:34.995-05:00[America/New_York]",2025-02-25,57.8032457379969,7.8032457379969,1315444,"Minor Violations","18:50 PM","East Palestine, OH"
"2025-02-26T07:08:25.329-05:00[America/New_York]",2025-02-26,49.786601827217,-0.213398172783002,1315982,"Operating Within Limits","02:12 AM","East Palestine, OH"
"2025-02-26T10:04:51.606-05:00[America/New_York]",2025-02-26,37.6995617390809,-12.3004382609191,1316213,"Operating Within Limits","05:08 AM","East Palestine, OH"
"2025-02-26T22:10:09.793-05:00[America/New_York]",2025-02-26,61.5093790310694,11.5093790310694,1317463,"Severe Violations of Safety Codes","17:14 PM","East Palestine, OH"
"2025-02-27T13:18:54.116-05:00[America/New_York]",2025-02-27,51.458858840102,1.458858840102,1318807,"Minor Violations","08:22 AM","East Palestine, OH"
"2025-02-27T18:48:55.758-05:00[America/New_York]",2025-02-27,43.1068792100385,-6.8931207899615,1319368,"Operating Within Limits","13:52 PM","East Palestine, OH"
"2025-02-28T02:50:45.259-05:00[America/New_York]",2025-02-28,60.551256794631,10.551256794631,1320096,"Severe Violations of Safety Codes","21:54 PM","East Palestine, OH"
"2025-02-28T16:13:23.462-05:00[America/New_York]",2025-02-28,36.2326154493953,-13.7673845506047,1321237,"Operating Within Limits","11:17 AM","East Palestine, OH"
"2025-03-01T14:51:00.111-05:00[America/New_York]",2025-03-01,41.3029886370663,-8.6970113629337,1323011,"Operating Within Limits","09:54 AM","East Palestine, OH"
"2025-03-01T15:32:32.224-05:00[America/New_York]",2025-03-01,37.9861286659653,-12.0138713340347,1323074,"Operating Within Limits","10:36 AM","East Palestine, OH"
"2025-03-02T06:31:02.659-05:00[America/New_York]",2025-03-02,62.6345543012518,12.6345543012518,1324205,"Severe Violations of Safety Codes","01:35 AM","East Palestine, OH"
"2025-03-02T08:02:04.134-05:00[America/New_York]",2025-03-02,60.5096229841451,10.5096229841451,1324299,"Severe Violations of Safety Codes","03:06 AM","East Palestine, OH"
"2025-03-02T09:44:42.224-05:00[America/New_York]",2025-03-02,40.0854960748714,-9.9145039251286,1324366,"Operating Within Limits","04:48 AM","East Palestine, OH"
"2025-03-03T08:45:13.057-05:00[America/New_York]",2025-03-03,49.2217907938023,-0.778209206197701,1326242,"Operating Within Limits","03:49 AM","East Palestine, OH"
"2025-03-03T11:02:11.992-05:00[America/New_York]",2025-03-03,56.6789412309427,6.6789412309427,1326496,"Minor Violations","06:06 AM","East Palestine, OH"
"2025-03-04T02:18:45.709-05:00[America/New_York]",2025-03-04,45.7236629302657,-4.2763370697343,1327750,"Operating Within Limits","21:22 PM","East Palestine, OH"
"2025-03-04T08:36:30.007-05:00[America/New_York]",2025-03-04,48.1461613018367,-1.8538386981633,1328269,"Operating Within Limits","03:40 AM","East Palestine, OH"
"2025-03-05T06:39:24.862-05:00[America/New_York]",2025-03-05,41.9334910295734,-8.0665089704266,1330204,"Operating Within Limits","01:43 AM","East Palestine, OH"
"2025-03-06T06:18:04.232-05:00[America/New_York]",2025-03-06,57.7192550540298,7.7192550540298,1332454,"Minor Violations","01:22 AM","East Palestine, OH"
"2025-03-06T10:02:47.804-05:00[America/New_York]",2025-03-06,35.3110206985206,-14.6889793014794,1332767,"Operating Within Limits","05:06 AM","East Palestine, OH"
"2025-03-06T19:57:39.339-05:00[America/New_York]",2025-03-06,42.6715757673222,-7.3284242326778,1333795,"Operating Within Limits","15:01 PM","East Palestine, OH"
"2025-03-07T08:04:07.073-05:00[America/New_York]",2025-03-07,54.7316525015143,4.7316525015143,1334809,"Minor Violations","03:08 AM","East Palestine, OH"
"2025-03-08T10:30:35.657-05:00[America/New_York]",2025-03-08,48.8733816040505,-1.1266183959495,1336722,"Operating Within Limits","05:34 AM","East Palestine, OH"
"2025-03-08T15:27:18.348-05:00[America/New_York]",2025-03-08,31.3869440051419,-18.6130559948581,1337057,"Operating Within Limits","10:31 AM","East Palestine, OH"
"2025-03-08T18:29:24.214-05:00[America/New_York]",2025-03-08,43.1354656083497,-6.8645343916503,1337270,"Operating Within Limits","13:33 PM","East Palestine, OH"
"2025-03-09T04:40:04.057-04:00[America/New_York]",2025-03-09,35.0250523733985,-14.9749476266015,1337886,"Operating Within Limits","23:44 PM","East Palestine, OH"
"2025-03-09T14:53:05.669-04:00[America/New_York]",2025-03-09,52.432899792128,2.432899792128,1338517,"Minor Violations","09:57 AM","East Palestine, OH"
"2025-03-09T15:55:37.766-04:00[America/New_York]",2025-03-09,40.0139873134664,-9.9860126865336,1338544,"Operating Within Limits","10:59 AM","East Palestine, OH"
